topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1238010131343908864	http://twitter.com/user/status/1238010131343908864	Essentiële info over #Corona #COVID19NL #coronavirusNederland https://t.co/JNVMzVHHtB	0
COVID-19	1238427537216278528	http://twitter.com/user/status/1238427537216278528	Waarom. Nu! #coronavirusNederland om alle problemen te overheersen niets anders in de #media over te horen zelfs door zg. kritische @NPORadio1 niets over andere oneerlijke zaken op bevel van dit #kabinet lakeien @JoostVullings en @XandervdWulp de wereld staat in brand @MinPres ! https://t.co/Wjff47ZJ0E	0
COVID-19	1254393061930606598	http://twitter.com/user/status/1254393061930606598	Je gelooft je eigen oren niet...  #Exitstrategie #coronavirus #Covid_19 #Corona #blijfbinnen https://t.co/4eSUu1zXiC	0
COVID-19	1238916114786254858	http://twitter.com/user/status/1238916114786254858	@demo_demo_nl #Covid_19 discrimineert niet... Ouders van geïnfecteerde jongen van 16 jaar uit Breda roepen Nederlanders wanhopig op uiterst terughoudend te zijn in contacten met anderen... https://t.co/YBoCyAOGIA	1
COVID-19	1245375271714402304	http://twitter.com/user/status/1245375271714402304	Britten mogen één keer per dag naar buiten voor een wandeling, of een kleine fietstocht.  #coronavirus  #covid19nl  https://t.co/KTKwWteGqQ	1
COVID-19	1250043628405370881	http://twitter.com/user/status/1250043628405370881	#Baudet heeft weinig aan een man uit de landbouw, die stelt dat het #RIVM toch goed zat met de cijfers en die daarmee ook toegeeft dat er in de landbouw een fikse uitstoot is van #stikstof in de natuurgebieden https://t.co/sMyQjlX835 @Boerderij_nl #fvd #Vogelaar #Mesdagfonds	1
COVID-19	1250392666430455809	http://twitter.com/user/status/1250392666430455809	#RIVM meldt 189 nieuwe #coronadoden, 188 nieuwe patiënten /via @NOS https://t.co/pCgPDnaqCd	1
COVID-19	1252677484648284160	http://twitter.com/user/status/1252677484648284160	Ongelooflijke vraag (de eerste aansluitend op de #persconferentie)  'We zijn toch lief geweest? Aaah, nou!'  #coronamaatregelen	0
COVID-19	1244581230168981505	http://twitter.com/user/status/1244581230168981505	Ik las dit en moest denken aan #Schiphol. 🤨  #Covid_19 #covid19nl   https://t.co/9MjWE4kasi	0
COVID-19	1242151357303402498	http://twitter.com/user/status/1242151357303402498	Over 3 weken kunnen we allemaal gebaren taal spreken.. Echt.. #npo1 #COVID19NL.. Gaaf hoor	1
COVID-19	1245707396934176769	http://twitter.com/user/status/1245707396934176769	even over #Coronavirusnl  en #blijfthuis huis Een lieve vriend met #taaislijmziekte vertelt dat hij sinds 2 weken van zijn vreselijke hoestbuien af is nu de #luchtvervuiling zoveel minder is!  Ik ben blij voor hem. (hij zit overigens al een maand thuis!)	1
COVID-19	1255085489717161984	http://twitter.com/user/status/1255085489717161984	https://t.co/T8bF6oZRgS scholen kunnen niet open!! Kijk wat er in Engeland gebeurt!! #COVID19 #corona #lockdown #blijfthuis	1
COVID-19	1240309000853491713	http://twitter.com/user/status/1240309000853491713	Als je ook maar enigszins snottert: thuisblijven, herhaalt Rutte nog maar eens. #coronadebat	1
COVID-19	1243144400739368966	http://twitter.com/user/status/1243144400739368966	#rutte, heeft het over vertraging...over vertraging gesproken, heeft het kabinet dus ook last van. #coronadebat	1
COVID-19	1238180282743824384	http://twitter.com/user/status/1238180282743824384	#COVID19 - Mark Rutte doet te veel Overschild &amp; omstreken/ de Randstad is 8,2miljoen peoples - https://t.co/Of0RKAqpJt	1
COVID-19	1241421322292539393	http://twitter.com/user/status/1241421322292539393	Mensen kijk uit had een phishingmail zogenaamd van ambassade #covid19Nederland	1
COVID-19	1238392169473478657	http://twitter.com/user/status/1238392169473478657	Wat zal het #stikstof lekker afnemen zo #coronavirusNederland gelijk een zeikprobleem minder	1
COVID-19	1241009786461790213	http://twitter.com/user/status/1241009786461790213	Het ziet er overigens naar uit dat vanwege #Covid_19 premier Netanyahu als premier van een nationaal noodkabinet uit de bus zal komen. Dit zal het einde van Gantz en Blauw Wit betekenen. En de Israëlische democratie bevindt zich al op het randje. https://t.co/Az9EMorN3A	1
COVID-19	1238139111183089673	http://twitter.com/user/status/1238139111183089673	Verdacht geval #StMaartensdijk (gem. #Tholen), gaat niét getest worden! #Covid19NL https://t.co/TyP6LX1Lgf https://t.co/dElfDp0p0s	1
COVID-19	1238783858751004677	http://twitter.com/user/status/1238783858751004677	Verdomme, brood en spelen in gevaar. Hoeveel erger kan het nog worden? #coronavirus #COVID19BE https://t.co/KQ01UunEwB	1
COVID-19	1252651055256666113	http://twitter.com/user/status/1252651055256666113	Is die kwibus daar neergezet om domme vragen te stellen aan Rutte? Goede #persconferentie van Rutte.	0
COVID-19	1240654400256868353	http://twitter.com/user/status/1240654400256868353	Ook bij #COVID19 geldt: "#meten = #weten"... #test #coronavirus https://t.co/lehiXgIypd	1
COVID-19	1240251414787522560	http://twitter.com/user/status/1240251414787522560	Ze luisteren niet naar #Wilders Zoals gewoonlijk 😡😡😡 #Coronadebat	0
COVID-19	1250839121553219585	http://twitter.com/user/status/1250839121553219585	@BNNVARA in Typisch Thuis brengt Jolanda #coronavirusNederland foldertjes rond. Letterlijk likt ze aan haar vingers als ze een blaadje van de stapel pakt.	1
COVID-19	1247581810663526403	http://twitter.com/user/status/1247581810663526403	Is er al een remake van ‘19’ van #PaulHardcastle? Iets met #COVID19? Iemand die dat zou kunnen maken?@gerardekdom @michielveenstra?	0
COVID-19	1251573966952714240	http://twitter.com/user/status/1251573966952714240	#NowPlaying on #Intense #90s, #zero #today #dance #radio #COVID-19  - Peter van Leeuwen - Time Machine uur 2 https://t.co/L9GEy2F3br	1
COVID-19	1238566228748271616	http://twitter.com/user/status/1238566228748271616	Het #coronavirusNederland is een truc van de #pleepapierproducenten https://t.co/sC6tzdH9qu	1
COVID-19	1239507675710357506	http://twitter.com/user/status/1239507675710357506	Onwerkelijk dit! En de blijvende schade aan je longen?! Zeker ook geen onderzoek naar gedaan!! #rivm #coronavirusnederland @rivm @MinPres @bruno_bruins https://t.co/VTe82BlvjT	0
COVID-19	1242540699901460482	http://twitter.com/user/status/1242540699901460482	Nog steeds feestjes hier in de omgeving. Wanneer gaan mensen het snappen #lockdownnl #blijfthuis  #covid19Nederland #COVIDIDIOTS	1
COVID-19	1237692585306722304	http://twitter.com/user/status/1237692585306722304	UPDATE #COVID19 302 slachtoffers op 1 dag, de dodelijkste sinds het begin van de uitbraak. Latest: https://t.co/kl20DNNxqQ https://t.co/i6XRXda2Mb	1
COVID-19	1245394230232649728	http://twitter.com/user/status/1245394230232649728	@FranckenTheo #COVID19Belgium Ik had al 700 medische maskers met CE certificatie gekocht en er nog 4000 bijbesteld vandaag want van deze regering moet je geen hulp verwachten zoals één groot aankoopplatform. Deze regering koopt zelfs niet-medische maskers zonder CE om te verdelen in woonzorgen	1
COVID-19	1235575022145671169	http://twitter.com/user/status/1235575022145671169	@TomasRiemens In 3e technische briefing zei van Dissel #RIVM Nederland heeft dezelfde maatregelen genomen als ze in China hebben genomen....... Alleen wij zitten nu nog in de fase van " wij willen het virus weg hebben" Echt alsof je naar een paraodie zat te kijken....	1
COVID-19	1248939269948932098	http://twitter.com/user/status/1248939269948932098	En de #Rutte/#RIVM chaos duurt voort en voort en voort en de doden stapelen zich op en het cijfergesjoemel (#VVD specialiteit)met #Corona-cijfers neemt toe  #detoekomstissober Februari: de verloren maand in de strijd tegen het #coronavirus https://t.co/5aBtpdYhjp via @volkskrant	1
COVID-19	1241496387977711618	http://twitter.com/user/status/1241496387977711618	Alle tips voor PO bij elkaar! #thuisonderwijs de Rolf groep https://t.co/YtiWKjdRM7	0
COVID-19	1252648188038840321	http://twitter.com/user/status/1252648188038840321	Vergeet @MinPres nu wéér onze kinderen en volwassenen in de gehandicaptenzorg te noemen?!  #shameonhim #persconferentie	0
COVID-19	1251570273830293504	http://twitter.com/user/status/1251570273830293504	#covid_19 Zelfs al zou bij 30% groepsimmuniteit de lock-down losgelaten kunnen worden omdat de snelheid van besmetting dan vanzelf al lager is, duurt het nog 2,5 jaar. Alleen een vaccin kan uitkomst bieden, maar dat is er ook niet binnen een jaar.	1
COVID-19	1242744428776677376	http://twitter.com/user/status/1242744428776677376	Hallo Van Dissel #rivm: als we uit een totale #lockdownnl komen bestaat er het probleem van herinfectie!Ja duh met die halve #lockdown die we nu hebben ook Met een #coronavirus-lockdown winnen we tijd om dingen te onderzoeken en beschermen we kwetsbaren beter #economievoordoden https://t.co/bNjhvkqUhw	1
COVID-19	1239178437761347584	http://twitter.com/user/status/1239178437761347584	@rivm @bruno_bruins ik vraag me, als simpele ziel, af,wat jullie in godsnaam aan het doen zijn!!! Het #RIVM maakt fout op fout. Leugens vertellen. Niet professioneel. Mensen zijn niet dom. Meneer kabouterhoofd schuift in elk programma aan. Wanneer wordt hij ziek? Ik vertrouw niks	1
COVID-19	1236407881811087362	http://twitter.com/user/status/1236407881811087362	Inmiddels &gt;1000 #COVID19 testen gedaan in 6 dagen, hulde aan de hard werkende analisten @Microvida @braviszkh ! En wederom pers aandacht voor het mooiste lab van NL ☺️, met nóg meer uitleg over de testen @henrihenrynl @AldertBart. https://t.co/EhbTLH3S86	1
COVID-19	1232603180904611840	http://twitter.com/user/status/1232603180904611840	Helder draadje voor iedereen die zin en onzin over #COVID19 van elkaar gescheiden wil houden https://t.co/iXT3gLEeCx	1
COVID-19	1239601284212314113	http://twitter.com/user/status/1239601284212314113	Kap nou is met #hamsteren! Wat een egoïsten! Mensen die nog WEL moeten werken kunnen niet eens een normale maaltijd meer kopen #coronanederland #CONVID19 #asovolk	1
COVID-19	1238126616548708353	http://twitter.com/user/status/1238126616548708353	Ben ik blij dat Tetris op de switch tegen 99 anderen is! #persconferentie	0
COVID-19	1239961249418481666	http://twitter.com/user/status/1239961249418481666	Minderbedeelden dupe van hamstergedrag. Minderbegoeden vallen uit de boot #atvnieuws #coronavirus #covid19be #hamsteren  https://t.co/BPo8x2mNlJ https://t.co/r5UfDbO7fT	1
COVID-19	1247056500943716353	http://twitter.com/user/status/1247056500943716353	Niemand heeft het zo gewild maar hier staan we dan en we zijn nog maar 2 maanden ver op dit hellend vlak #COVID19 #vtmnieuws #vrtnws #deochtend https://t.co/LzmRe9vFfJ	1
COVID-19	1248714872541433864	http://twitter.com/user/status/1248714872541433864	DSM helpt bij productie miljoenen mondkapjes voor zorg. #coronavirus #COVID2019NL #COVID2019be #COVID19 #coronanederland #CoronaLockdown #CoronaUpdate #Coronavirustruth #BlijfThuis #ikblijfthuis : https://t.co/GNDURgOtkh	1
COVID-19	1241511136459096068	http://twitter.com/user/status/1241511136459096068	#coronavirusNederland Zondag  4400 besmettingen 185 doden  Als het lager is dan is dat minder slecht dan de verwachting	1
COVID-19	1236675607850876934	http://twitter.com/user/status/1236675607850876934	(1/3) Terwijl iedereen (helemaal terecht trouwens) gefocust is op #COVID19 is er zich op het geopolitieke toneel een drama aan het afspelen zonder weerga: een mislukte #OPEC meeting in Wenen met als hoofdrolspelers Saudi Arabië &amp; Rusland. Impact op ons? Groter dan je denkt...	1
COVID-19	1247572338515808256	http://twitter.com/user/status/1247572338515808256	Ik wil geen enge apps #persconferentie https://t.co/C8sHCuzwXT	0
COVID-19	1239085971850870784	http://twitter.com/user/status/1239085971850870784	@Cathelijne_H @MinPres Alles wijst er op dat het #rivm en de @MinPres zélf de hele situatie hebben onderschat en daar mag ik best kritiek op hebben. Hun adviezen gaan niet ver genoeg; NL op slot is de remedie.	1
COVID-19	1239318356529995777	http://twitter.com/user/status/1239318356529995777	Goed bezig @op1npo. Mooi anderhalve meter van elkaar! #covid19 @rivm @NPO1 https://t.co/NSh0xiX7Gk	0
COVID-19	1239486167269212160	http://twitter.com/user/status/1239486167269212160	Alles bij elkaar mbt maatregelen #MKB en #ZZP ivm #covid19Nederland https://t.co/Qx8ZBgMvF1	0
COVID-19	1238193918715576321	http://twitter.com/user/status/1238193918715576321	Kamerdebat #coronavirusNederland Van Es @PartijvdDieren: ‘70% van de virussen waar we vandaag de dag mee te maken hebben, heeft te maken met onze ziekmakende  omgang met dieren en het gesleep ervan over de wereld.’	1
COVID-19	1247963735823695873	http://twitter.com/user/status/1247963735823695873	Mooie blogserie over hoe er in verschillende landen wordt omgegaan met de #covid19 crisis. Met Iris Wallenburg, Roland Bal (@ErasmusMC) en Patrick Jeurissen (@radboudumc) schreef ik de Nederlandse blog.  https://t.co/m8NTSSJYST	0
COVID-19	1253988852680843264	http://twitter.com/user/status/1253988852680843264	#RIVM Jaap van Dissel En waaróm zegt Duitsland dit dan? Adviseur van Merkel waarschuwt voor ‘krachtigere tweede coronagolf‘ https://t.co/luliQjVCva	1
COVID-19	1240680803220291584	http://twitter.com/user/status/1240680803220291584	Ritme, gezond eten en bewegen: zo blijf je thuis mentaal gezond https://t.co/mghyjhr5MY #coronavirusNederland	1
COVID-19	1247832424203071490	http://twitter.com/user/status/1247832424203071490	En wie zei gisteravond bij #op1 dat de autoriteiten (#Rutte, #RIVM e.a.) niet vooruit kijken en denken...? 👇  Juist ja, Thierry #Baudet https://t.co/Z1fJY7oWc4	1
COVID-19	1248319186713096193	http://twitter.com/user/status/1248319186713096193	Donkere mensen zouden hun vitamine D goed hoog houden omdat ze kwetsbaarder lijken voor covid19 #covid19nl #coronavirusnl https://t.co/20sCEYWOYe via @YouTube	1
COVID-19	1242747527813672965	http://twitter.com/user/status/1242747527813672965	Voor mensen die niet weten wat 1,5 meter is... hier een voorbeeld...  . . . #corona #covid_19 #knvbbeker #fcuaja #oudzeer #wamberto #buitenspel #1500mmafstand @ De Kuip https://t.co/2LxvJqatYD	0
COVID-19	1254866100765876224	http://twitter.com/user/status/1254866100765876224	@superjan Toch knap gemaakt dat #COVID19 virus. Verspreid vanuit een communistisch regime, maakt het niet alleen mensen ziek, maar maakt vooral onze westerse landen een stukje communistischer.	1
COVID-19	1235455451099262976	http://twitter.com/user/status/1235455451099262976	Eigen overdenking nogal neerwaartse trend eosinofiele granulocyten bij #COVID19 - denk als 29 jaar eosinofiele ABCC1/AMLeukemie overlever dat virus dwars door de ABCC1receptor ageert, dat vermoeden heb ik sterk qua mazelenvirus in 1991/ neig naar liever laag nivo VitamineB12  - https://t.co/DjnQUDRQ6G	1
COVID-19	1230475159817138177	http://twitter.com/user/status/1230475159817138177	@lotsofalot Het #RIVM kreeg geen voorinzage in het rapport. Dat zegt alles!	1
COVID-19	1246083135646978048	http://twitter.com/user/status/1246083135646978048	@abflipse  restanten van het #RIVM onderzoek Koffiedik kijken duidelijk een afvlakkende lijn te zien https://t.co/HM6msHVJs5	1
COVID-19	1255069541052416001	http://twitter.com/user/status/1255069541052416001	@Queenoftheunse1 @YouTube Dezelfde #BillGates heeft het #RIVM in zijn broekzak	1
COVID-19	1242517044370825216	http://twitter.com/user/status/1242517044370825216	Overzicht van geteste en dus geregistreerde leeftijden m.b.t. #Covid19NL https://t.co/HOV8xK8G6H	1
COVID-19	1240002000395407360	http://twitter.com/user/status/1240002000395407360	Daar gaat mn vakantie.  #vakantie #CostaRica #Corona #COVID19 https://t.co/30cvxuK8u1	1
COVID-19	1238935863238639616	http://twitter.com/user/status/1238935863238639616	#COVID19NL  mensen jonger dan 50 jaar liggen op de ic zelfs een jongen van 16 jaar ! dat is de leeftijd van middelbare school ! zie ad	1
COVID-19	1237761054379294721	http://twitter.com/user/status/1237761054379294721	Voor wie nog twijfelt aan het gevaar van #COVID19NL in #coronanederland. Gelukkig dat de burgemeesters de boel nu op slot kunnen zetten uit veiligheid en veel verder kunnen gaan dan de regering en RIVM adviseren in Nederland. https://t.co/jRswT4ALKU	1
COVID-19	1242449742728245248	http://twitter.com/user/status/1242449742728245248	Aangezien er (te?) weinig #testen worden uitgevoerd.... #houdafstand #BLIJFBINNEN #coronavirusnl #coronavirusnederland #COVID19NL https://t.co/d8EBINs6zz	0
COVID-19	1246903755037171714	http://twitter.com/user/status/1246903755037171714	Veiligheidsmiddelen kun je vinden op https://t.co/5PWFai2L6f  https://t.co/BJDDzdSIqr   #Covid_19 #StayHome #maskers #zorgvoorelkaar	1
COVID-19	1231589676554870786	http://twitter.com/user/status/1231589676554870786	Het is moeilijk als overheid om het #Coronavius te beteugelen maar maar is het #rivm en het #MinVWS kwalijk neem is de laksheid en reactive gedrag. Het land wordt nog steeds overspoeld door toeristen uit risico gebieden. Zie er dagelijks veel in Kinderdijk.	1
COVID-19	1241699077525573632	http://twitter.com/user/status/1241699077525573632	❤️🙏 Alsjeblieft mensen. #houdafstand #blijfbinnen #coronavirus #covid19Nederland #frontberichten https://t.co/6u77SCIwnp	0
COVID-19	1247183568612265988	http://twitter.com/user/status/1247183568612265988	We zagen het eerder, en zien het nu opnieuw bij #covid19. Waarom ploetert de Europese Unie elke keer in tijden van crisis? @hendrikvos legt het uit in dit college voor @UniversiteitVL 👉https://t.co/TYvvDw43sO https://t.co/cKokIuqR91	0
COVID-19	1249430661968076800	http://twitter.com/user/status/1249430661968076800	@minpres @rivm Laat ajb de  #scholendicht Denk ook aan de chronisch zieke leraren, ouders en kinderen. Die moeten niet aan zulke risico’s worden blootgesteld. Regel opvang voor kwetsbare kinderen, verruim de noodopvang mogelijkheden. Maar laat ajb de scholen nog dicht	0
COVID-19	1240317135601139713	http://twitter.com/user/status/1240317135601139713	#TK #coronadebat: naast virologie is o.a. wiskunde van belang bij het beoordelen van (echte) alternatieven. Cyclus: monitoren, sommetjes maken, beter begrijpen en bijsturen. #COVID19NL	1
COVID-19	1252653993169424386	http://twitter.com/user/status/1252653993169424386	#Coronavirusnl #COVID19NL #persconferentie de "vrijheid" van het individu is ondergeschikt aan de gezondheid van het collectief. Echte vrijheid is niet ondergeschikt. De vrijheid is dus ten grave gedragen. Ooit wordt ons weer "vrijheid" teruggegeven. #contradictiointerminis	1
COVID-19	1250842146523041794	http://twitter.com/user/status/1250842146523041794	Ik hoef #virologische “analyses”/“interpretaties” niet van een statisticus, het #RIVM, te vernemen. En #bestuurlijkeiverwegingen ook niet. Die verneem ik wel van de specialisten op díe terreinen. Praktiserende #geneeskundigen respektievelijk #politici. #COVID19nl	0
COVID-19	1242477163938365444	http://twitter.com/user/status/1242477163938365444	#COVID19 tot nu toe hoor ik bij ons in Brabant dat de meeste gevallen het hebben opgelopen tijdens de wintersport vakantie in Oostenrijk of Italië in de carnavals vakantie (veel relatief jonge mensen op de IC)	1
COVID-19	1253626003202756610	http://twitter.com/user/status/1253626003202756610	Aan alle thuiszitters:  "Ga eens naar buiten. Het is er gezellig.  Jullie weten niet wat jullie missen!"  #COVID19	0
COVID-19	1245042102800732164	http://twitter.com/user/status/1245042102800732164	Haha @hugodejonge maakt hem gewoon! #Hamsteren #doventolk	0
COVID-19	1254421497743106051	http://twitter.com/user/status/1254421497743106051	Wat weer een hoop mensen die niet binnen kunnen blijven en gezellig met de hele familie de drukte opzoeken 🤬  #Coronavirus  #BlijfThuis	1
COVID-19	1255264052726693890	http://twitter.com/user/status/1255264052726693890	#RIVM Geestelijke gezondheid van miljoenen wordt vergeten. Welke plannen zijn er om een geestelijke schade van alleenstaanden in de 1,5 meter samenleving permanent paria zijn, te beperken? In hoeverre speelt de geestelijke gezondheid van miljoenen een rol bij de virologen?	1
COVID-19	1254404780350464000	http://twitter.com/user/status/1254404780350464000	#Covid_19 is gewoon een vergrootglas : België werkt sowieso niet, punt!  Na lockdown onmiddellijk nieuwe verkiezingen en opdoeken die handel!	0
COVID-19	1235563285421805568	http://twitter.com/user/status/1235563285421805568	#BREAKING   82 bevestigde besmettingen van #COVID19 in Nederland!  Net bevestigd door @bruno_bruins live in het 2e kamer #coronadebat  #coronavirus #SARSCoV2	1
COVID-19	1243811431608442880	http://twitter.com/user/status/1243811431608442880	Experts hebben oplossing om economie te redden: Test wie immuun is voor virus #COVID19NL https://t.co/VXWOznMs7e	1
COVID-19	1241428411161206784	http://twitter.com/user/status/1241428411161206784	@s_v_d_m_ EU gaat failliet dankzij #coronavirusNederland te veel geld ingepompt in een bodemloze put!	1
COVID-19	1252344361183928323	http://twitter.com/user/status/1252344361183928323	Ach, #Vindicaters moeten #Groningers excuses aanbieden voor breken corona-regels. Alléén voor dit incident? Gelijk dan maar voor alle incidenten de afgelopen jaren zou ik zeggen. Levert vast veel spraakmakende en ‘oprechte excuses’ op 🙄  https://t.co/JbkaD7SHgK	0
COVID-19	1242773703005437952	http://twitter.com/user/status/1242773703005437952	@Pheebster_NL In tussen proberen wij #RIVM bij te sturen... Ik vrees het ergste..🤔😬 https://t.co/azrPIsqbDc	0
COVID-19	1238751766059114496	http://twitter.com/user/status/1238751766059114496	Nou @MinPres @rivm, de meningen zijn verdeeld .... #corona #COVID19 https://t.co/lNbRZxALL0	1
COVID-19	1241248064012156933	http://twitter.com/user/status/1241248064012156933	@MinPres #Rutte dacht, ik laat me ff fijn 🎥(beeld-&gt;psychologie!) naast VOLLE bakken met 🥕🥕dan stopt het #hamsteren. Maar kijk 'm staan in de supermarkt... hij doet NIET aan #SocialDistancing! En DAT beeld blijft ook hangen!🤦‍♀️  Zie 🎥@RTLnieuws https://t.co/KpLio38reC #Covid_19 #Brabant	1
COVID-19	1240044573432438788	http://twitter.com/user/status/1240044573432438788	Als je deze reeks tweets van de #rivm leest dan zie je hoe laks en onverantwoordelijk hun beleid is. Ze lopen steeds achter de feiten, de ene blunder naar de andere. https://t.co/lxNBIF4gik	1
COVID-19	1241323373910769664	http://twitter.com/user/status/1241323373910769664	Hieraan herken je aso's! #Hamsteren Spreek ze aan op hun gedrag! Zij halen letterlijk het eten uit de monden va onze #verzorgenden die zich rot werken om mensen te helpen! https://t.co/Y4R5EzNFjt	1
COVID-19	1241114582233559041	http://twitter.com/user/status/1241114582233559041	Ik roep Rutte op ; LOCKDOWN!! #Covid_19 #LockdownHolland Rutte roept jongeren op: houd afstand!  via @Telegraaf https://t.co/94m4ywuP2p	1
COVID-19	1238382479616159750	http://twitter.com/user/status/1238382479616159750	In plaats van op ons werk, gaan we het #coronavirus nu lekker doorgeven in de supermarkten 😱🙈#hamsteren	1
COVID-19	1237762960162000898	http://twitter.com/user/status/1237762960162000898	Wie van #Belgium naar #Uganda wil reizen: opgelet! 2 weken quarantaine, ziek of niet! #Corona #COVID19 #vrtnws https://t.co/1ZufDIHJ9N	1
COVID-19	1244794816103317505	http://twitter.com/user/status/1244794816103317505	Taxichauffeurs en buschauffeurs die toeristen van en naar vliegvelden hebben gereden. #jevolgendeartikel #tracecontacts #COVID19NL	0
COVID-19	1238074771881046016	http://twitter.com/user/status/1238074771881046016	rivm is nr.9 trending hashtag in NL in afgelopen 4 uur. https://t.co/ECVjpdUgpG #rivm	1
COVID-19	1237791785465888768	http://twitter.com/user/status/1237791785465888768	Hoe, het was toch maar een griepje volgens ranzige marc? #Corona #COVID19 #coronavirus https://t.co/piOKDAXUaR	0
COVID-19	1242871426065076225	http://twitter.com/user/status/1242871426065076225	Ik nomineer graag de heer Jambon voor #covidiot van het jaar! #wereldvreemd #COVID19BE  https://t.co/KwXq9obk2B	0
COVID-19	1234146090926080001	http://twitter.com/user/status/1234146090926080001	Vandaag zijn de eerste besmettingen gemeld in: - Dominicaanse Republiek - Tsjechië - Armenië  #coronavirusNederland #CoronaVirusUpdate	1
COVID-19	1251934450683953155	http://twitter.com/user/status/1251934450683953155	@RobJetten Jij zet mensen op verkeerde been! Het is school thuis en beslist geen thuisonderwijs! #thuisonderwijs is door en onder verantwoordelijkheid van ouders zonder dat daar een school aan te pas komt. Wezenlijk en juridisch anders dan wat nu door scholen en gezinnen gedaan wordt.	1
COVID-19	1255469833145192452	http://twitter.com/user/status/1255469833145192452	#Coronavirus – Dringende fiscale maatregelen en BTW op beschermingsmateriaal tg #COVID19 in comm #Financiën (vrijstelling vergoedingen van Gemeenschappen &amp; Gewesten, #TaxShelter, inkomstenbelasting, giften in natura,…)  &gt;  https://t.co/6hUXpWOA0c // Live &gt;https://t.co/YNsGV9vYer https://t.co/b4MsRBtm16	1
COVID-19	1238724850191138816	http://twitter.com/user/status/1238724850191138816	Code zwart: inmiddels is hier sprake van bij sommige ziekenhuizen 😱 #coronavirusNederland #codezwart   Nieuwe coronadode in Amphia, ziekenhuis waarschuwt: ‘Over een paar dagen ligt de ic vol’ https://t.co/7udxFCJ6Oi	1
COVID-19	1237642137996595200	http://twitter.com/user/status/1237642137996595200	Dus.dit. #corona #covid19nl https://t.co/8fqN1V0kUA	0
COVID-19	1234135508298715136	http://twitter.com/user/status/1234135508298715136	@polderps typisch #rivm. ze zijn zo wijs maar niet zo wijs om iemand een week geleden met klachten die met corona te zijn herleiden om even te testen. Zeg al weer genoeg over het niveau van denken!!	1
COVID-19	1238536068397400064	http://twitter.com/user/status/1238536068397400064	Ja lekker dan #hamsteren nu kunnen andere mensen niet hun wekelijkse boodschappen doen.  Bedankt egoïstische mensen 🙍‍♀️	1
COVID-19	1242918684550709248	http://twitter.com/user/status/1242918684550709248	Dodental #corona stijgt. Toch spreekt #RIVM van een ‘mogelijke voorzichtige afvlakking’. Erg vaag. De directeur van #Tweestedenziekenhuis #Tilburg deelt optimisme van RIVM niet. ‘Geen reden om achterover te leunen’ https://t.co/yNAGu2ELQI	1
COVID-19	1245425955440660487	http://twitter.com/user/status/1245425955440660487	Nederland komt geen eens voor op de lijst, goed gedaan #RIVM https://t.co/IgPzYc5EtA	1
COVID-19	1247574298619006977	http://twitter.com/user/status/1247574298619006977	@locuta @LaraRense Als ze maar niet niezen en hoesten of lullen tegen jou. En handschoenen aan. #COVID19 zijn geen vlooien.	1
COVID-19	1241449681030393860	http://twitter.com/user/status/1241449681030393860	LIVE | Nederland laat geen vliegtuigen uit #Spanje meer toe, recordaantal sterfgevallen in #Italië ...  https://t.co/6i7bFp2E9l | #CoronaCrisis #coronaspain #blijfthuis #CoronavirusOutbreak	1
COVID-19	1240283500797984768	http://twitter.com/user/status/1240283500797984768	#coronadebat  #Baudet stelt vragen waar de anderen nog niet aan gedacht hebben.	1
COVID-19	1242387020586135552	http://twitter.com/user/status/1242387020586135552	#thuiswerken in coronatijden: blijf er niet bij zitten! Sta regelmatig recht en #beweegthuis tijdens je pauzes. Want van regelmatig even rechtstaan wordt je lijf echt gelukkig. #wisselwerken #gezondleven 🏡🏃🏼‍♀️👍🏼🤸🏼‍♂️💪🏼 https://t.co/DdUwZpgdC2	1
COVID-19	1246898664372568066	http://twitter.com/user/status/1246898664372568066	@ferdgrapperhaus En dan zie ik dit bij de bouwmarkt... Wat een idioten.  #BLIJFTHUIS !!! https://t.co/WuUqjqoIBR	1
COVID-19	1252539356402810881	http://twitter.com/user/status/1252539356402810881	De onderzoeken naar transmissie van #covid19 door kinderen is nog niet afgerond, maar de basisscholen moeten weer open. #docenten gaan van helden naar proefkonijnen in 2 weken. #onderwijs #coronavirusNederland #aob #persconferentie #corona #basisonderwijs	1
COVID-19	1250610655595499520	http://twitter.com/user/status/1250610655595499520	Vrijwel iedereen ziet alleen nog wat er in deze #COVID19NLtunnel te zien is. Weinigen zien van buiten de tunnel wat zich werkelijk afspeelt. Onder hen allen, die actief hebben bijgedragen aan de beeldvorming in de tunnel, voor wie mijn belofte geldt: “#UnicuiqueSuum”.	1
COVID-19	1238872218756669440	http://twitter.com/user/status/1238872218756669440	@ededorp_ Hamsteren of niet, #scholendicht of niet, #vliegen hypocriet of niet - #CoronaVirusUpdates vind je in de bijgaande column onder de link.	1
COVID-19	1224044613528444928	http://twitter.com/user/status/1224044613528444928	Nederlanders vertrokken uit #ChinaWuHan #coronaviruschina #coronavirus https://t.co/RfW2T1Eob3	1
COVID-19	1240994273216073729	http://twitter.com/user/status/1240994273216073729	We gaan aardig richting de kant om Italie 2.0 te worden😅 #Covid_19 https://t.co/vhC0GozWJx	1
